decisionId,classe,tipoJulgamento,assuntos,competencia,relatorOriginario,dataAutuacao,dataJulgamento,numeroProcesso,inteiroTeorPath
667,PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL,Julgamento Principal,"Bancários, Contratos de Consumo, DIREITO DO CONSUMIDOR",JEF Cível,KARLA NANCI GRANDO,25/10/2024,18/12/2024,5086954-52.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\667.pdf
668,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"FIES, Programas de Bolsas e Financiamento Estudantil com Recursos Públicos, PERMANÊNCIA, DIREITO À EDUCAÇÃO",JEF Recurso Cível,MICHELLE BRANDÃO DE SOUSA PINTO,25/10/2024,18/12/2024,5086950-15.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\668.pdf
669,RECURSO CÍVEL,Julgamento Principal,"Aposentadoria por Idade (Art. 48/51), Benefícios em Espécie, DIREITO PREVIDENCIÁRIO",JEF Recurso Previdenciário,STELLY GOMES LEAL DA CRUZ PACHECO,24/10/2024,20/02/2025,5007363-35.2024.4.02.5006,outputs\runs\run-20260613T194355128632Z\data\decisions\669.pdf
670,PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL,Julgamento Principal,"Incidência sobre Licença-Prêmio/Abono/Indenização, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Tributária,KARLA NANCI GRANDO,24/10/2024,19/02/2025,5086858-37.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\670.pdf
671,RECURSO CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,ADRIANA MENEZES DE REZENDE,24/10/2024,11/12/2024,5086826-32.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\671.pdf
672,RECURSO CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,CAROLINE MEDEIROS E SILVA,24/10/2024,18/12/2024,5086803-86.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\672.pdf
673,RECURSO CÍVEL,Julgamento Principal,"Condomínio, Propriedade, Coisas, DIREITO CIVIL",JEF Recurso Cível,ADRIANA MENEZES DE REZENDE,24/10/2024,19/02/2025,5005046-25.2024.4.02.5116,outputs\runs\run-20260613T194355128632Z\data\decisions\673.pdf
674,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"CPF/Cadastro de Pessoas Físicas, Obrigação Tributária, DIREITO TRIBUTÁRIO, Repetição de Indébito, Crédito Tributário, DIREITO TRIBUTÁRIO, Moléstia Profissional ou Doença Grave, Invalidez Permanente, Aposentadoria, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Tributário,CYNTIA LEITE MARQUES,24/10/2024,03/12/2024,5086756-15.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\674.pdf
675,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Unidade de terapia intensiva (UTI) / unidade de cuidados intensivos (UCI), Internação/Transferência Hospitalar, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,CYNTIA LEITE MARQUES,24/10/2024,26/11/2024,5086749-23.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\675.pdf
676,RECURSO CÍVEL,Julgamento Principal,"Auxílio-alimentação, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,24/10/2024,25/02/2025,5086745-83.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\676.pdf
677,RECURSO CÍVEL,Embargos de Declaração,"Auxílio-alimentação, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,24/10/2024,25/03/2025,5086745-83.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\677.pdf
678,RECURSO CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,CAROLINE MEDEIROS E SILVA,24/10/2024,19/03/2025,5086670-44.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\678.pdf
679,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Contratos Bancários, Espécies de contratos, Obrigações, DIREITO CIVIL",JEF Recurso Cível,ALESSANDRA BELFORT BUENO,24/10/2024,04/12/2024,5086604-64.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\679.pdf
680,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Fornecimento de medicamentos, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,MICHELLE BRANDÃO DE SOUSA PINTO,24/10/2024,18/12/2024,5086555-23.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\680.pdf
681,RECURSO CÍVEL,Julgamento Principal,"Salário / Diferença Salarial, Remuneração, Verbas Indenizatórias e Benefícios, DIREITO DO TRABALHO",JEF Recurso Cível,KARLA NANCI GRANDO,23/10/2024,12/03/2025,5086496-35.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\681.pdf
682,RECURSO CÍVEL,Julgamento Principal,"Reajustes de Remuneração, Proventos ou Pensão, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CYNTIA LEITE MARQUES,23/10/2024,25/02/2025,5086483-36.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\682.pdf
683,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Tratamento médico-hospitalar, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,CYNTIA LEITE MARQUES,23/10/2024,26/11/2024,5086482-51.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\683.pdf
684,RECURSO CÍVEL,Julgamento Principal,"Abono de Permanência, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,23/10/2024,25/02/2025,5086393-28.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\684.pdf
685,RECURSO CÍVEL,Embargos de Declaração,"Abono de Permanência, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,23/10/2024,11/03/2025,5086393-28.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\685.pdf
686,RECURSO CÍVEL,Embargos de Declaração,"Abono de Permanência, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,23/10/2024,18/03/2025,5086393-28.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\686.pdf
687,RECURSO CÍVEL,Julgamento Principal,"Reajustes de Remuneração, Proventos ou Pensão, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,23/10/2024,26/11/2024,5086386-36.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\687.pdf
688,RECURSO CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,CASSIO MURILO MONTEIRO GRANZINOLI,23/10/2024,11/02/2025,5086385-51.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\688.pdf
689,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Dever de Informação, DIREITO DO CONSUMIDOR",JEF Recurso Cível,MICHELLE BRANDÃO DE SOUSA PINTO,23/10/2024,18/12/2024,5086262-53.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\689.pdf
690,Cumprimento de Sentença contra Fazenda Pública (JEF),Embargos de Declaração,"Imunidade, Limitações ao Poder de Tributar, DIREITO TRIBUTÁRIO",JEF Tributária,ADRIANA MENEZES DE REZENDE,23/10/2024,11/12/2024,5086214-94.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\690.pdf
691,Cumprimento de Sentença contra Fazenda Pública (JEF),Julgamento Principal,"Imunidade, Limitações ao Poder de Tributar, DIREITO TRIBUTÁRIO",JEF Tributária,ADRIANA MENEZES DE REZENDE,23/10/2024,27/11/2024,5086214-94.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\691.pdf
692,RECURSO CÍVEL,Julgamento Principal,"Auxílio-alimentação, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,ALESSANDRA BELFORT BUENO,23/10/2024,19/03/2025,5004330-25.2024.4.02.5107,outputs\runs\run-20260613T194355128632Z\data\decisions\692.pdf
693,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Contratos Bancários, Espécies de contratos, Obrigações, DIREITO CIVIL",JEF Recurso Cível,MICHELLE BRANDÃO DE SOUSA PINTO,23/10/2024,05/02/2025,5086150-84.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\693.pdf
694,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Fornecimento de insumos, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,FABRICIO FERNANDES DE CASTRO,23/10/2024,03/12/2024,5086123-04.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\694.pdf
695,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Indenização por Dano Material, Responsabilidade da Administração, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,FRANCISCO DE ASSIS BASILIO DE MORAES,23/10/2024,21/02/2025,5035144-47.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\695.pdf
696,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Indenização por Dano Material, Responsabilidade da Administração, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,MARCELO DA ROCHA ROSADO,23/10/2024,16/12/2024,5035141-92.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\696.pdf
697,RECURSO CÍVEL,Julgamento Principal,"Incidência sobre Licença-Prêmio/Abono/Indenização, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,ADRIANA MENEZES DE REZENDE,23/10/2024,12/02/2025,5086051-17.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\697.pdf
698,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Indenização por Dano Material, Responsabilidade da Administração, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,PABLO COELHO CHARLES GOMES,23/10/2024,25/03/2025,5035139-25.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\698.pdf
699,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Indenização por Dano Material, Responsabilidade da Administração, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,VIVIANY DE PAULA ARRUDA,23/10/2024,21/02/2025,5035135-85.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\699.pdf
700,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Indenização por Dano Material, Responsabilidade da Administração, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,LEONARDO MARQUES LESSA,23/10/2024,11/12/2024,5035131-48.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\700.pdf
701,RECURSO CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,KARLA NANCI GRANDO,23/10/2024,19/02/2025,5086010-50.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\701.pdf
702,RECURSO CÍVEL,Julgamento Principal,"Auxílio-alimentação, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,ALESSANDRA BELFORT BUENO,23/10/2024,19/03/2025,5085978-45.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\702.pdf
703,RECURSO CÍVEL,Julgamento Principal,"Auxílio-alimentação, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CASSIO MURILO MONTEIRO GRANZINOLI,23/10/2024,18/03/2025,5085976-75.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\703.pdf
704,RECURSO CÍVEL,Julgamento Principal,"Auxílio-alimentação, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CAROLINE MEDEIROS E SILVA,23/10/2024,26/02/2025,5003153-29.2024.4.02.5106,outputs\runs\run-20260613T194355128632Z\data\decisions\704.pdf
705,RECURSO CÍVEL,Julgamento Principal,"Auxílio-alimentação, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CASSIO MURILO MONTEIRO GRANZINOLI,23/10/2024,25/03/2025,5085956-84.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\705.pdf
706,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Contratos Bancários, Espécies de contratos, Obrigações, DIREITO CIVIL",JEF Recurso Cível,FABRICIO FERNANDES DE CASTRO,23/10/2024,03/12/2024,5085931-71.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\706.pdf
707,RECURSO CÍVEL,Julgamento Principal,"Retido na fonte, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,ALESSANDRA BELFORT BUENO,23/10/2024,26/02/2025,5085916-05.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\707.pdf
708,CONFLITO DE COMPETÊNCIA,Julgamento Principal,"Indenização por Dano Material, Responsabilidade do Fornecedor, DIREITO DO CONSUMIDOR, Indenização por Dano Moral, Responsabilidade do Fornecedor, DIREITO DO CONSUMIDOR, Competência, Jurisdição e Competência, DIREITO PROCESSUAL CIVIL E DO TRABALHO",JEF Recurso Cível,ADRIANA MENEZES DE REZENDE,22/10/2024,13/11/2024,5085848-55.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\708.pdf
709,MANDADO DE SEGURANÇA TR CÍVEL,Embargos de Declaração,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO, Isenção, Limitações ao Poder de Tributar, DIREITO TRIBUTÁRIO, Valor da Execução / Cálculo / Atualização, Liquidação / Cumprimento / Execução, DIREITO PROCESSUAL CIVIL E DO TRABALHO",JEF Recurso Tributário,CAROLINE MEDEIROS E SILVA,22/10/2024,26/02/2025,5085844-18.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\709.pdf
710,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Fornecimento de medicamentos, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,MICHELLE BRANDÃO DE SOUSA PINTO,22/10/2024,18/12/2024,5085835-56.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\710.pdf
711,MANDADO DE SEGURANÇA TR CÍVEL,Julgamento Principal,"Adicional de Insalubridade, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CYNTIA LEITE MARQUES,22/10/2024,26/11/2024,5085821-72.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\711.pdf
712,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Contratos Bancários, Espécies de contratos, Obrigações, DIREITO CIVIL",JEF Recurso Cível,CYNTIA LEITE MARQUES,22/10/2024,26/11/2024,5085800-96.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\712.pdf
713,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Indenização por Dano Material, Responsabilidade da Administração, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,VIVIANY DE PAULA ARRUDA,22/10/2024,21/02/2025,5035036-18.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\713.pdf
714,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Indenização por Dano Material, Responsabilidade da Administração, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,VIVIANY DE PAULA ARRUDA,22/10/2024,21/02/2025,5035035-33.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\714.pdf
715,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Indenização por Dano Material, Responsabilidade da Administração, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,LEONARDO MARQUES LESSA,22/10/2024,11/12/2024,5035038-85.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\715.pdf
716,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Indenização por Dano Material, Responsabilidade da Administração, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,MARCELO DA ROCHA ROSADO,22/10/2024,16/12/2024,5035034-48.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\716.pdf
717,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Indenização por Dano Material, Responsabilidade da Administração, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,VIVIANY DE PAULA ARRUDA,22/10/2024,21/02/2025,5035033-63.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\717.pdf
718,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Indenização por Dano Material, Responsabilidade da Administração, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,FRANCISCO DE ASSIS BASILIO DE MORAES,22/10/2024,16/12/2024,5035031-93.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\718.pdf
719,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Indenização por Dano Material, Responsabilidade da Administração, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,PABLO COELHO CHARLES GOMES,22/10/2024,25/03/2025,5035032-78.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\719.pdf
720,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Indenização por Dano Material, Responsabilidade da Administração, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,LEONARDO MARQUES LESSA,22/10/2024,11/12/2024,5035030-11.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\720.pdf
721,PETIÇÃO TR CÍVEL,Julgamento Principal,"Indenização por Dano Material, Responsabilidade do Fornecedor, DIREITO DO CONSUMIDOR",JEF Recurso Cível,MARIA CRISTINA RIBEIRO BOTELHO KANTO,22/10/2024,11/12/2024,5085753-25.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\721.pdf
722,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Fornecimento de insumos, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,MICHELLE BRANDÃO DE SOUSA PINTO,22/10/2024,05/02/2025,5085750-70.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\722.pdf
723,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Fornecimento de insumos, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,CYNTIA LEITE MARQUES,22/10/2024,26/11/2024,5085740-26.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\723.pdf
724,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Consulta, Tratamento médico-hospitalar, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,CAROLINE MEDEIROS E SILVA,22/10/2024,27/11/2024,5085735-04.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\724.pdf
725,RECURSO CÍVEL,Julgamento Principal,"Abono de Permanência, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,ADRIANA MENEZES DE REZENDE,22/10/2024,19/03/2025,5085724-72.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\725.pdf
726,RECURSO CÍVEL,Julgamento Principal,"Reajustes de Remuneração, Proventos ou Pensão, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CASSIO MURILO MONTEIRO GRANZINOLI,22/10/2024,11/03/2025,5085706-51.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\726.pdf
727,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Rural (art. 59/63), Auxílio-Doença Previdenciário, Benefícios em Espécie, DIREITO PREVIDENCIÁRIO, Concessão, Pedidos Genéricos Relativos aos Benefícios em Espécie, DIREITO PREVIDENCIÁRIO, Parcelas de benefício não pagas, Pedidos Genéricos Relativos aos Benefícios em Espécie, DIREITO PREVIDENCIÁRIO",JEF Recurso Previdenciário,MARCELO ENES FIGUEIRA,22/10/2024,16/12/2024,5085692-67.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\727.pdf
728,RECURSO CÍVEL,Julgamento Principal,"Abono de Permanência, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CYNTIA LEITE MARQUES,22/10/2024,25/02/2025,5085678-83.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\728.pdf
