ID DECISÃO TRF2,NUMERO PROCESSO,TEMA TNU,CONSONÂNCIA OU DISSONÂNCIA
1972,5003918-67.2024.4.02.5116,185," 'CONSONANCIA'
"
1973,5026365-06.2024.4.02.5001,"345
",
1974,5026364-21.2024.4.02.5001,"369
",
1975,5004467-65.2024.4.02.5120,"NENHUM TEMA
",
1976,5026348-67.2024.4.02.5001,"8
",
1977,5005401-74.2024.4.02.5006,344," 'CONSONANCIA'
"
1978,5059685-38.2024.4.02.5101,283," 'CONSONANCIA'
"
1979,5059685-38.2024.4.02.5101,"NENHUM TEMA
",
1980,5026331-31.2024.4.02.5001,"NENHUM TEMA
",
1981,5059648-11.2024.4.02.5101,"1.  **Análise da Decisão:**

*   **Tema:** O caso envolve uma Medida Cautelar relacionada a questões de saúde (consulta em ambulatório para tratamento oncológico).
*   **Conteúdo da Decisão:** A decisão da 6ª Turma Recursal do Rio de Janeiro", analisando um recurso da União
1982,5059648-11.2024.4.02.5101,"NENHUM TEMA
",
1983,5002032-39.2024.4.02.5114,315," 'CONSONANCIA'
"
1984,5059623-95.2024.4.02.5101,306," 'CONSONANCIA'
"
1985,5006219-26.2024.4.02.5103,283," 'CONSONANCIA'
"
1986,5004461-58.2024.4.02.5120,3," 'CONSONANCIA'
"
1987,5001428-03.2023.4.02.5118,"NENHUM TEMA
",
1988,5001686-19.2023.4.02.5116,"NENHUM TEMA
",
1989,5007567-34.2024.4.02.5118,208," 'CONSONANCIA'
"
1990,5001686-19.2023.4.02.5116,199," 'CONSONANCIA'
"
1991,5003910-90.2024.4.02.5116,356," 'CONSONANCIA'
"
1992,5059584-98.2024.4.02.5101,6,
1993,5011758-59.2023.4.02.5118,302," 'CONSONANCIA'
"
1994,5059566-77.2024.4.02.5101,31," 'CONSONANCIA'
"
1995,5019038-35.2023.4.02.5101,"NENHUM TEMA
",
1996,5074290-28.2020.4.02.5101,"NENHUM TEMA
",
1997,5076941-62.2022.4.02.5101,"NENHUM TEMA
",
1998,5010004-72.2024.4.02.5110,"99
",
1999,5001010-53.2022.4.02.5101,270," 'CONSONANCIA'
"
2000,5059513-96.2024.4.02.5101,"NENHUM TEMA
",
